document_id,paragraph_id,sentence_id,sentence_text,term
doc_auletta_13,19,5,"Il Comune definisce con propri provvedimenti le norme per l'applicazione del tributo nonché le relative tariffe, nonché eventuali detrazioni d'imposta, sulla scorta del Contratto di Servizio 8 ed in ossequio al Piano Finanziario, redatto ai sensi del MTR2-Arera, validato dall'ETC ed approvato da ARERA.", tariffe
doc_auletta_13,19,7,A quest'ultimo è richiesto di rendicontare periodicamente sull'attività svolta.,
doc_auletta_13,21,0,3.3 DESCRIZIONE DEI SERVIZI E DELLE RELATIVE MODALITÀ DI EROGAZIONE,
doc_auletta_13,21,1,"Il Comune si occupa di gestione tariffe e rapporto con gli utenti, in detta gestione è ricompresa : la gestione del rapporto con gli utenti (inclusa la gestione reclami relativi all'applicazione della tassa) anche mediante sportelli dedicati; la gestione della banca dati degli utenti e delle utenze, dei crediti e del contenzioso; l'attività di accertamento e riscossione (incluse le attività di bollettazione e l'invio degli avvisi di pagamento); l'emissione di eventuali sgravi e conguagli.",attività di bollettazione
doc_auletta_13,21,1,"Il Comune si occupa di gestione tariffe e rapporto con gli utenti, in detta gestione è ricompresa : la gestione del rapporto con gli utenti (inclusa la gestione reclami relativi all'applicazione della tassa) anche mediante sportelli dedicati; la gestione della banca dati degli utenti e delle utenze, dei crediti e del contenzioso; l'attività di accertamento e riscossione (incluse le attività di bollettazione e l'invio degli avvisi di pagamento); l'emissione di eventuali sgravi e conguagli.", avvisi di pagamento
doc_auletta_13,21,1,"Il Comune si occupa di gestione tariffe e rapporto con gli utenti, in detta gestione è ricompresa : la gestione del rapporto con gli utenti (inclusa la gestione reclami relativi all'applicazione della tassa) anche mediante sportelli dedicati; la gestione della banca dati degli utenti e delle utenze, dei crediti e del contenzioso; l'attività di accertamento e riscossione (incluse le attività di bollettazione e l'invio degli avvisi di pagamento); l'emissione di eventuali sgravi e conguagli.", tariffe
doc_auletta_13,21,2,"La formazione del ruolo degli utenti viene eseguita sulla - 25 base dei dati dell'anno precedente integrati con le dichiarazioni spontanee degli utenti, delle variazioni derivanti dall'anagrafe della 01 popolazione e dai dati derivanti dagli accertamenti d'ufficio.",utenti
doc_auletta_13,21,3,Il servizio si effettua mediante sportello fisico e telefonico negli orari . n . t d'ufficio e mediante ricevimento del pubblico sia su appuntamento o che libero nei seguenti orari: Lunedì e giovedì intera giornata.,
doc_auletta_13,21,4,"La o gestione della banca dati degli utenti e delle utenze mediante aggiornamenti continui e costanti è considerato obiettivo strategico sia al fine di fornire adeguate risposte qualora si verifichino richieste dell'utenza, sia al fine di essere sempre in grado di eseguire attività accertativa.",utenza
doc_auletta_13,21,4,"La o gestione della banca dati degli utenti e delle utenze mediante aggiornamenti continui e costanti è considerato obiettivo strategico sia al fine di fornire adeguate risposte qualora si verifichino richieste dell'utenza, sia al fine di essere sempre in grado di eseguire attività accertativa.", utenze
doc_auletta_13,25,0,"4.2 MODALITÀ DI ATTIVAZIONE DEL SERVIZIO E TEMPO DI RISPOSTA ( ARTICOLI 6, 7 E 8)",attivazione del servizio
doc_auletta_13,25,1,"La richiesta di attivazione del servizio deve essere presentata dall'utente al gestore dell'attività di gestione tariffe e rapporto con gli utenti entro novanta (90) giorni solari dalla data di inizio del possesso o della detenzione dell'immobile, a mezzo posta, via e-mail o - 5 mediante sportello fisico e online di cui all'Articolo 19, compilando 2 l'apposito modulo scaricabile dalla home page del sito internet del 01 gestore in modalità anche stampabile, disponibile presso gli sportelli fisici, laddove presenti, ovvero compilabile online (art.",gestore
doc_auletta_13,25,1,"La richiesta di attivazione del servizio deve essere presentata dall'utente al gestore dell'attività di gestione tariffe e rapporto con gli utenti entro novanta (90) giorni solari dalla data di inizio del possesso o della detenzione dell'immobile, a mezzo posta, via e-mail o - 5 mediante sportello fisico e online di cui all'Articolo 19, compilando 2 l'apposito modulo scaricabile dalla home page del sito internet del 01 gestore in modalità anche stampabile, disponibile presso gli sportelli fisici, laddove presenti, ovvero compilabile online (art.", tariffe
doc_auletta_13,25,1,"La richiesta di attivazione del servizio deve essere presentata dall'utente al gestore dell'attività di gestione tariffe e rapporto con gli utenti entro novanta (90) giorni solari dalla data di inizio del possesso o della detenzione dell'immobile, a mezzo posta, via e-mail o - 5 mediante sportello fisico e online di cui all'Articolo 19, compilando 2 l'apposito modulo scaricabile dalla home page del sito internet del 01 gestore in modalità anche stampabile, disponibile presso gli sportelli fisici, laddove presenti, ovvero compilabile online (art.", utente
doc_auletta_13,25,2,6.1 “TQRIF”). . n . t ro Gli appositi moduli da compilare sono disponibili allo sportello fisico sito in Via Provinciale e sul sito web del gestore https://www.comune.auletta.sa.it/ in modalità anche stampabile.,gestore
doc_auletta_13,25,3,Per entrambi gli adempimenti sono previste le seguenti modalità di f presentazione:,
doc_auletta_13,25,4,- Sportello fisico,
doc_auletta_13,25,5,"Il tempo di risposta alle richieste di attivazione del servizio, pari a trenta (30) giorni1 lavorativi, è il tempo intercorrente tra la data di t ricevimento della richiesta dell'utente da parte del gestore dell'attività di gestione tariffe e rapporto con gli utenti e la data di invio della risposta scritta che deve essere conforme a quanto prescritto dall'Articolo 7.",gestore
doc_auletta_13,25,5,"Il tempo di risposta alle richieste di attivazione del servizio, pari a trenta (30) giorni1 lavorativi, è il tempo intercorrente tra la data di t ricevimento della richiesta dell'utente da parte del gestore dell'attività di gestione tariffe e rapporto con gli utenti e la data di invio della risposta scritta che deve essere conforme a quanto prescritto dall'Articolo 7.", tariffe
doc_auletta_13,25,5,"Il tempo di risposta alle richieste di attivazione del servizio, pari a trenta (30) giorni1 lavorativi, è il tempo intercorrente tra la data di t ricevimento della richiesta dell'utente da parte del gestore dell'attività di gestione tariffe e rapporto con gli utenti e la data di invio della risposta scritta che deve essere conforme a quanto prescritto dall'Articolo 7.", utente
doc_auletta_13,25,5,"Il tempo di risposta alle richieste di attivazione del servizio, pari a trenta (30) giorni1 lavorativi, è il tempo intercorrente tra la data di t ricevimento della richiesta dell'utente da parte del gestore dell'attività di gestione tariffe e rapporto con gli utenti e la data di invio della risposta scritta che deve essere conforme a quanto prescritto dall'Articolo 7.", utenti
doc_auletta_13,25,6,"Tale termine deve ritenersi non applicabile per i Comuni che si collocano nel quadrante 1 di cui all'art. 3 del TQRIF, per quanto previsto dalla tabella 2 allegata al medesimo TQRIF",
doc_auletta_13,36,0,6.2 OBBLIGHI IN MATERIA DI DISSERVIZI E RIPARAZIONE DELLE ATTREZZATURE PER LA RACCOLTA DOMICILIARE ART 32,raccolta domiciliare
doc_auletta_13,36,2,"La richiesta di riparazione delle attrezzature per la raccolta domiciliare può essere presentata dall'utente al gestore della raccolta e trasporto, a mezzo posta, via e-mail, mediante sportello fisico e online di cui all'Articolo 19, ove previsto, o tramite il servizio telefonico (art.32.2 TQRIF).",attrezzature per la raccolta domiciliare
doc_auletta_13,36,2,"La richiesta di riparazione delle attrezzature per la raccolta domiciliare può essere presentata dall'utente al gestore della raccolta e trasporto, a mezzo posta, via e-mail, mediante sportello fisico e online di cui all'Articolo 19, ove previsto, o tramite il servizio telefonico (art.32.2 TQRIF).", gestore della raccolta e trasporto
doc_auletta_13,36,2,"La richiesta di riparazione delle attrezzature per la raccolta domiciliare può essere presentata dall'utente al gestore della raccolta e trasporto, a mezzo posta, via e-mail, mediante sportello fisico e online di cui all'Articolo 19, ove previsto, o tramite il servizio telefonico (art.32.2 TQRIF).", utente
doc_auletta_13,36,3,"Gli utenti che usufruiscono del servizio di raccolta domiciliare dei rifiuti o di 2 prossimità, possono effettuare la segnalazione di disservizi o la richiesta per la 1 sostituzione/integrazione o modifica della volumetria, con le seguenti modalità: 85",richiesta per la sostituzione/integrazione o modifica della volumetria
doc_auletta_13,36,3,"Gli utenti che usufruiscono del servizio di raccolta domiciliare dei rifiuti o di 2 prossimità, possono effettuare la segnalazione di disservizi o la richiesta per la 1 sostituzione/integrazione o modifica della volumetria, con le seguenti modalità: 85", segnalazione di disservizi
doc_auletta_13,36,3,"Gli utenti che usufruiscono del servizio di raccolta domiciliare dei rifiuti o di 2 prossimità, possono effettuare la segnalazione di disservizi o la richiesta per la 1 sostituzione/integrazione o modifica della volumetria, con le seguenti modalità: 85", servizio di raccolta di prossimità
doc_auletta_13,36,3,"Gli utenti che usufruiscono del servizio di raccolta domiciliare dei rifiuti o di 2 prossimità, possono effettuare la segnalazione di disservizi o la richiesta per la 1 sostituzione/integrazione o modifica della volumetria, con le seguenti modalità: 85", servizio di raccolta domiciliare dei rifiuti
doc_auletta_13,36,3,"Gli utenti che usufruiscono del servizio di raccolta domiciliare dei rifiuti o di 2 prossimità, possono effettuare la segnalazione di disservizi o la richiesta per la 1 sostituzione/integrazione o modifica della volumetria, con le seguenti modalità: 85", utenti
doc_auletta_13,36,4,- Sportello fisico,
doc_auletta_13,36,5,La modulistica è disponibile:,
doc_auletta_13,36,6,- Sportello fisico,
doc_auletta_13,36,7,"La richiesta di attrezzature per la raccolta avviene: ti Al gestore della raccolta e trasporto, con modalità: u",gestore della raccolta e trasporto
doc_auletta_13,36,7,"La richiesta di attrezzature per la raccolta avviene: ti Al gestore della raccolta e trasporto, con modalità: u", richiesta di attrezzature per la raccolta
doc_auletta_13,36,8,- Sportello Fisico,
doc_auletta_13,36,9,Il modulo per la richiesta scritta delle attrezzature per la raccolta disponibile,raccolta
doc_auletta_13,36,10,- Sportello fisico,
doc_auletta_13,40,0,6.6 OBBLIGHI IN MATERIA DI SICUREZZA DEL SERVIZIO DI GESTIONE DEI RIFIUTI URBANI - ARTICOLO 48,servizio di gestione dei rifiuti urbani
doc_auletta_13,40,1,"Il Gestore garantisce la disponibilità di un numero verde gratuito dedicato raggiungibile 24 ore su 24, sia da rete fissa, che da rete mobile, con passaggio diretto, anche mediante trasferimento della chiamata, a un operatore di centralino di pronto intervento un operatore di pronto intervento senza necessità di comporre altri numeri telefonici, o prevedendo la richiamata all'utente da parte del gestore del pronto intervento (art.48.1 TQRIF).",gestore
doc_auletta_13,40,1,"Il Gestore garantisce la disponibilità di un numero verde gratuito dedicato raggiungibile 24 ore su 24, sia da rete fissa, che da rete mobile, con passaggio diretto, anche mediante trasferimento della chiamata, a un operatore di centralino di pronto intervento un operatore di pronto intervento senza necessità di comporre altri numeri telefonici, o prevedendo la richiamata all'utente da parte del gestore del pronto intervento (art.48.1 TQRIF).", gestore del pronto intervento
doc_auletta_13,40,1,"Il Gestore garantisce la disponibilità di un numero verde gratuito dedicato raggiungibile 24 ore su 24, sia da rete fissa, che da rete mobile, con passaggio diretto, anche mediante trasferimento della chiamata, a un operatore di centralino di pronto intervento un operatore di pronto intervento senza necessità di comporre altri numeri telefonici, o prevedendo la richiamata all'utente da parte del gestore del pronto intervento (art.48.1 TQRIF).", operatore di pronto intervento
doc_auletta_13,40,1,"Il Gestore garantisce la disponibilità di un numero verde gratuito dedicato raggiungibile 24 ore su 24, sia da rete fissa, che da rete mobile, con passaggio diretto, anche mediante trasferimento della chiamata, a un operatore di centralino di pronto intervento un operatore di pronto intervento senza necessità di comporre altri numeri telefonici, o prevedendo la richiamata all'utente da parte del gestore del pronto intervento (art.48.1 TQRIF).", utente
doc_auletta_13,40,3,L'utente dovrà contattare: ,utente
doc_auletta_13,40,4,Numero Verde: Non fornito dal gestore,gestore
doc_auletta_13,45,0,10 PUNTI DI CONTATTO CON L'UTENTE,utente
doc_auletta_13,45,1,- Email: comuneauletta@tiscali.it,
doc_auletta_13,45,2,- PEC: protocollo.auletta@asmepec.it,
doc_auletta_13,45,3,- Telefono: 0975392256,
doc_auletta_13,45,4,- Sito Web: https://www.comune.auletta.sa.it/,
doc_auletta_13,45,5,- Indirizzo sportello fisico: Via Provinciale 26,
doc_battipaglia_02,1,0,com bat.c a717.REGISTRO UFFICIALE.U.0022600.07-04l _ 2020.h.09:06,
doc_battipaglia_02,4,0,OGGETTO: EMERGENZA NELLA GESTIONE DEL CICLO INTEGRATO DEI RIFIUTI.,gestione del ciclo integrato dei rifiuti
doc_battipaglia_02,4,1,AUTORIZZAZIONE AL DEPOSITO TEMPORANEO DEL RIFIUTO SECCO INDIFFERENZIATO (CER 200310) PRESSO IL CENTRO DI RACCOLTA COMUNALE IN VIA SPINETA DEL COMUNE DI BATTIPAGLIA (SA) IN DEROGA AL DM 08/04/2008 E SMI.,centro di raccolta comunale
doc_battipaglia_02,4,1,AUTORIZZAZIONE AL DEPOSITO TEMPORANEO DEL RIFIUTO SECCO INDIFFERENZIATO (CER 200310) PRESSO IL CENTRO DI RACCOLTA COMUNALE IN VIA SPINETA DEL COMUNE DI BATTIPAGLIA (SA) IN DEROGA AL DM 08/04/2008 E SMI., cer
doc_battipaglia_02,4,1,AUTORIZZAZIONE AL DEPOSITO TEMPORANEO DEL RIFIUTO SECCO INDIFFERENZIATO (CER 200310) PRESSO IL CENTRO DI RACCOLTA COMUNALE IN VIA SPINETA DEL COMUNE DI BATTIPAGLIA (SA) IN DEROGA AL DM 08/04/2008 E SMI., deposito temporaneo del rifiuto secco indifferenziato
doc_battipaglia_02,15,0,"CONSIDERATO che la situazione in cui si trova attualmente il Comune è riconducibile all'ipotesi contemplata nelle previsioni di cui al citato art. 191, in quanto sussistono gravi condizioni e fondate ragioni di tutela della salute pubblica e dell'ambiente, che risulterebbero inevitabilmente pregiudicate in caso di mancato ricorso temporaneo ad una speciale forma di gestione del servizio di raccolta per i rifiuti provenienti da luoghi adibiti ad uso di civile abitazione in cui alloggino persone risultate positive al Covid-19, in quarantena obbligatoria ai sensi dell'articolo 1 lettera e) del D.P.C.M. 8 marzo 2020;",gestione del servizio di raccolta per i rifiuti
doc_battipaglia_02,15,0,"CONSIDERATO che la situazione in cui si trova attualmente il Comune è riconducibile all'ipotesi contemplata nelle previsioni di cui al citato art. 191, in quanto sussistono gravi condizioni e fondate ragioni di tutela della salute pubblica e dell'ambiente, che risulterebbero inevitabilmente pregiudicate in caso di mancato ricorso temporaneo ad una speciale forma di gestione del servizio di raccolta per i rifiuti provenienti da luoghi adibiti ad uso di civile abitazione in cui alloggino persone risultate positive al Covid-19, in quarantena obbligatoria ai sensi dell'articolo 1 lettera e) del D.P.C.M. 8 marzo 2020;", servizio di raccolta per i rifiuti provenienti da luoghi adibiti ad uso di civile abitazione
doc_battipaglia_02,17,0,"DATO ATTO che la disciplina dei centri di raccolta è regolata dal DM Ambiente 8 aprile del 2008, così come modificato dal DM 13 maggio 2009 secondo cui non è di norma consentito il deposito temporaneo della frazione dei rifiuti solidi urbani identificata dal CER 200301;",cer
doc_battipaglia_02,17,0,"DATO ATTO che la disciplina dei centri di raccolta è regolata dal DM Ambiente 8 aprile del 2008, così come modificato dal DM 13 maggio 2009 secondo cui non è di norma consentito il deposito temporaneo della frazione dei rifiuti solidi urbani identificata dal CER 200301;", deposito temporaneo della frazione dei rifiuti solidi urbani
doc_battipaglia_02,17,0,"DATO ATTO che la disciplina dei centri di raccolta è regolata dal DM Ambiente 8 aprile del 2008, così come modificato dal DM 13 maggio 2009 secondo cui non è di norma consentito il deposito temporaneo della frazione dei rifiuti solidi urbani identificata dal CER 200301;", disciplina dei centri di raccolta
doc_battipaglia_02,20,1,"- l'articolo 50, comma 5, il quale prevede che in caso di emergenze sanitarie o di igiene pubblica a carattere esclusivamente locale le ordinanze contingibili e urgenti sono adottate dal sindaco, quale rappresentante della comunità locale;",
